scaffold,mean_shap
c1ccc2nc3c(cc2c1)CCO3,-0.00045260927
c1ccc2nc3c(cc2c1)CCO3,-5.5082775e-05
O=C(OCCSc1ccccc1)C1C=NC=CC1,0.00054034893
O=C(NNS(=O)(=O)c1ccccc1)Nc1ccccc1,-0.00045532262
O=C(NCCc1c[nH]c2ccccc12)C1CC1C(NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0.0018312522
O=C(NCCc1c[nH]c2ccccc12)C1CC1C(NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0.0018312522
O=C1c2ccccc2CCC12N=NCC2c1ccccc1,-0.00036354037
O=C(c1ccccc1)N1CC2Cc3c(ccn3Cc3nc4ccccc4[nH]3)C2C1Cc1ccccc1,0.0027707703
O=C(c1ccccc1)N1CC2Cc3c(ccn3Cc3nc4ccccc4[nH]3)C2C1Cc1ccccc1,0.003086402
O=C(c1ccccc1)N1CC2Cc3c(ccn3Cc3nc4ccccc4[nH]3)C2C1Cc1ccccc1,0.0027918164
C1CCC(OC2CCCOC2)OC1,-0.0024940332
c1coc(CNc2cc(-c3ccoc3)ncn2)c1,-0.0004313237
O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21,0.0012145976
C(=C1C=C(Cc2ccncc2)c2ccccc21)c1ccncc1,0.000857193
c1csc(CN2C3CCCC2CCC3)c1,-0.0006163671
c1csc(CN2C3CCCC2CCC3)c1,-0.00063359016
[CH]=C(Cc1ccccc1)c1ccccc1,0.00026499428
C(=Cc1ccccc1)c1ccccc1,-0.0010899855
C(=Cc1ccccc1)c1ccccc1,0.00017656261
C(=Cc1ccccc1)c1ccccc1,0.00015301436
C(=Cc1ccccc1)c1ccccc1,0.00017656261
[CH]=C(Cc1ccccc1)c1ccccc1,0.00026499428
C(=Cc1ccccc1)c1ccccc1,-0.0011899507
C(=Cc1ccccc1)c1ccccc1,-0.0011868298
C(=Cc1ccccc1)c1ccccc1,-0.0010697627
O=C(C1CCN(S(=O)(=O)N2CCCC2)CC1)N1CCCCC1,-0.0014897981
O=C1OC(=NCCc2c[nH]c3ccccc23)C2(Cc3ccccc3)C3C(=CCc4cn(-c5ccccc5)cc43)C=CN12,0.0027452912
O=C1OC(c2ccoc2)C2CCC3C4CCCCC4CC(=O)C3C23OC13,0.0016797476
